603.7902,185.34816,0.94835377
607.1926,182.28197,0.91817075
600.9133,182.13577,0.8919774
612.0907,184.74536,0.76921326
596.27716,184.50296,0.6494671
618.96747,204.30864,0.99355644
589.37335,205.6524,0.99398583
626.7998,226.98471,0.9581769
584.93774,232.29247,0.9440353
620.8997,243.12532,0.9249935
584.43646,254.98311,0.899445
613.0002,253.8225,0.9938315
593.9886,254.27325,0.99397355
612.4351,291.4911,0.98041177
593.9882,291.70218,0.97791946
611.22095,327.7337,0.9497897
596.598,327.81546,0.94507205
