303.97064,179.24265,0.9625493
307.6185,175.55331,0.9190871
300.2776,175.55878,0.93861777
312.8405,178.03308,0.6641192
294.2546,177.93544,0.7792361
319.5417,201.48587,0.99286956
285.14633,202.98167,0.9968997
327.58792,228.30028,0.9540395
276.1169,234.34769,0.98060775
332.78772,255.41898,0.93255746
276.86032,267.06665,0.9602993
315.76425,260.06876,0.99655896
294.4102,260.92023,0.9977422
314.28522,302.66193,0.99088484
296.1212,303.1242,0.9929751
311.63168,343.19052,0.97416115
297.16415,343.63956,0.97886604
