298.7071,187.69998,0.9409184
301.75214,184.33452,0.86432767
295.0673,184.29326,0.9181107
305.2828,187.80295,0.539903
288.20868,187.54308,0.7606543
311.03302,210.36656,0.9838113
279.9372,210.80994,0.99264777
318.26364,236.40315,0.89655846
272.2535,237.29558,0.96375716
318.51932,261.05493,0.85865617
269.9022,262.72794,0.932436
304.3044,260.49286,0.9916447
284.84015,260.8851,0.99458766
302.10654,299.56906,0.98473257
285.47903,299.95105,0.9889959
298.7791,336.26138,0.9705287
284.42474,336.906,0.97650176
