713.8572,138.59848,0.9786138
719.9377,134.3771,0.91486305
708.8533,133.34889,0.94646883
726.42017,138.76425,0.69930613
697.7847,136.41283,0.827035
737.11383,173.69728,0.99595827
680.8698,174.92041,0.99745613
760.8765,209.73305,0.97929186
664.67487,220.73557,0.98803353
743.84357,223.17674,0.9626622
652.2799,264.0452,0.9747756
722.7083,266.84286,0.998904
687.8524,266.72922,0.9990933
719.9647,336.21753,0.9971294
690.4704,338.3927,0.99777126
718.91693,397.37283,0.9862351
701.2652,406.6108,0.9885012
