350.99405,150.49045,0.98533154
355.11935,144.4548,0.9261825
342.64832,145.54411,0.97200984
360.64825,149.53047,0.5899915
326.46225,151.90677,0.89917976
377.2991,188.62082,0.9938571
307.24182,192.02147,0.99732876
400.7882,234.4853,0.96069115
288.2131,237.26743,0.98749185
406.89127,276.98816,0.93079185
303.10788,259.3406,0.9733766
372.42273,291.32266,0.99765635
327.11237,293.89932,0.9984352
376.083,369.69827,0.99099547
324.51883,371.7111,0.9942625
372.1323,446.94632,0.9531166
323.40625,444.4223,0.9648474
