608.25793,186.52557,0.9385413
611.18744,183.63823,0.8878929
605.40186,183.40407,0.8879599
614.84924,186.05243,0.69440305
599.7928,185.33415,0.69346035
619.82196,204.84386,0.9917778
591.7833,205.02667,0.9935828
626.21716,226.96017,0.9420383
585.99536,229.21254,0.9441887
619.394,241.7047,0.9025118
587.76746,248.00677,0.8980055
613.142,252.83696,0.993097
595.0903,252.93668,0.993859
610.9486,289.4798,0.98016846
594.30414,289.57892,0.97985864
608.6418,324.99734,0.95208395
595.8871,325.24133,0.95129156
