146.7124,199.49995,0.9504459
149.00156,196.94763,0.86083347
143.91055,196.70532,0.9392663
151.38005,199.18501,0.5296887
138.03001,198.29121,0.8631993
154.52873,215.6003,0.98991686
130.47913,214.90625,0.99731284
160.57692,233.68317,0.91816956
120.64991,233.96599,0.986471
160.39221,245.98618,0.8909172
116.998566,252.18135,0.9692532
148.87505,253.86446,0.99362046
134.73474,253.60187,0.9968502
143.86182,282.96198,0.9822735
137.22375,282.60782,0.9901911
139.26479,310.0566,0.9575748
139.51901,310.0838,0.9723183
