606.1977,190.3392,0.9495706
608.6922,187.56934,0.8917023
603.2986,187.44157,0.91894007
611.81854,190.11646,0.6501594
597.86163,189.43097,0.7725353
616.9238,209.21107,0.99228823
590.3801,208.24759,0.99606967
624.0572,232.29524,0.93961024
582.8835,230.34848,0.97082144
627.708,254.10464,0.89923584
580.364,251.47897,0.9371739
612.40063,252.91072,0.99332315
595.80444,252.69276,0.99537045
612.62305,285.90298,0.9778014
596.4104,285.5811,0.98266613
612.8552,317.30527,0.9449748
598.58344,317.04034,0.95362425
