615.5159,175.20137,0.9626637
619.05255,171.85283,0.9275353
612.0508,171.45872,0.9293026
623.6705,174.72107,0.7170245
605.5121,173.421,0.7157041
629.7135,198.00279,0.99233466
596.45984,196.24113,0.99513066
636.6712,226.79077,0.9558752
587.3296,222.85289,0.9695164
636.2046,250.55074,0.9308497
585.8333,246.81818,0.94424856
621.67487,253.40149,0.9936132
600.92847,252.64621,0.99504375
615.93524,295.66354,0.98170966
597.65784,294.8118,0.9832997
615.4509,333.29846,0.9456238
600.694,332.30533,0.94821686
