348.6271,149.2419,0.98637253
352.51318,143.34392,0.9179684
340.0879,144.70935,0.9769791
357.93658,148.51198,0.5441592
323.5532,151.49239,0.9238957
374.33624,188.19978,0.9938454
305.93173,192.4049,0.9983271
397.6954,235.72676,0.95473355
287.74258,239.96985,0.992432
402.1794,281.57138,0.9230757
299.64362,268.9632,0.98166764
370.15158,289.7838,0.9983783
326.3905,292.82962,0.99915683
371.32358,366.10965,0.99469674
324.81152,371.03085,0.99740064
362.173,439.75803,0.9748546
321.6864,443.29166,0.9841298
