459.98697,184.76021,0.97204137
463.95923,181.23016,0.96539223
457.05093,181.431,0.914089
471.83737,183.18518,0.8842302
454.18863,184.01662,0.5519621
482.9782,204.89606,0.9968053
448.63092,206.04643,0.99606377
495.1613,230.55597,0.9847074
436.34543,231.41977,0.96409446
496.16238,254.21133,0.9709909
428.21356,256.95197,0.94104344
475.32614,258.26205,0.99698037
455.0378,258.2651,0.99662966
469.97272,298.18234,0.9897658
457.27713,297.9031,0.985911
466.44653,337.82352,0.9659407
463.58658,336.99484,0.95648426
