181.92014,191.44073,0.9586469
185.05934,188.53453,0.90534204
178.85165,188.40033,0.9407488
189.03838,191.46822,0.6481999
173.94028,190.9809,0.8263305
194.43239,211.61319,0.9917686
166.78764,211.01527,0.9971111
201.59737,234.73492,0.9384064
156.89249,232.82755,0.98391277
205.48825,256.28622,0.91058224
152.29445,254.31819,0.9648193
187.87624,255.1959,0.9939017
171.71075,254.90022,0.9965532
181.0959,288.66992,0.9817208
173.89479,288.23306,0.98826575
173.70905,320.00833,0.95111185
174.23251,319.6761,0.96444714
