192.10382,186.46727,0.9494952
194.58882,183.58533,0.8726625
188.73991,183.53215,0.9323545
197.82346,186.64816,0.5509341
182.53328,186.40108,0.8075433
204.81702,205.94266,0.98820007
175.01425,206.96614,0.9954733
213.95226,224.43964,0.9148476
164.71861,230.62242,0.97737724
212.48936,230.34901,0.8814258
163.94034,248.91338,0.95323896
198.4815,252.8726,0.99351245
179.9114,252.9865,0.9961378
196.74266,287.65372,0.985154
178.60927,287.40778,0.9902352
189.50656,320.4429,0.96650875
174.58914,320.3074,0.97515917
