0.0,0.0,0.2605818,0.0,0.0,0.0856358,0.0,0.0,0.31191307,0.0,0.0,0.26947576,45.97107,155.86345,0.7461365,6.61122,190.0127,0.68109626,55.091267,192.61441,0.93393356,0.0,0.0,0.2729909,76.03027,241.29948,0.84701246,0.0,0.0,0.19603905,75.49098,279.21713,0.6483582,17.653135,284.37668,0.9102424,45.70459,285.07928,0.96524775,36.09215,351.5741,0.91592807,26.596228,350.02484,0.969723,49.739147,409.56888,0.8903639,10.069964,412.1261,0.9430864
0.0,0.0,0.13528152,0.0,0.0,0.064342685,0.0,0.0,0.08035265,242.195,203.29756,0.60857165,261.99008,203.35706,0.7491646,231.2071,226.79092,0.9865551,272.65073,226.73463,0.9912477,216.887,255.92567,0.9157191,286.45355,258.62753,0.94733995,216.03365,276.0483,0.735709,284.9101,281.95285,0.7972141,239.32921,290.429,0.9942015,265.04117,290.1148,0.9955448,241.43123,330.87213,0.97871894,257.7795,330.51483,0.9818974,248.44727,373.55496,0.9323318,255.62624,373.7251,0.93989587
0.0,0.0,0.23080495,0.0,0.0,0.08834098,0.0,0.0,0.15979035,0.0,0.0,0.3987297,530.5603,196.38,0.7055145,504.26865,218.44865,0.97143596,535.52734,217.61305,0.9749811,494.67026,251.4825,0.8436027,544.92175,247.04419,0.8618955,494.9741,272.47806,0.67008096,540.1905,262.25696,0.6765206,508.16727,274.73785,0.9887659,529.74084,274.538,0.9895242,508.9203,318.27936,0.9785048,536.604,318.07144,0.9789315,509.605,357.9084,0.9519172,542.10657,359.02673,0.9527268
0.0,0.0,0.025528237,0.0,0.0,0.0102641545,0.0,0.0,0.020604195,0.0,0.0,0.3350415,326.71967,189.04962,0.6724945,296.4163,213.1057,0.9244366,337.6567,211.88591,0.9659149,288.95563,242.66003,0.61030596,349.60675,241.51424,0.86357415,0.0,0.0,0.3059794,350.62387,251.65631,0.5529379,309.7484,275.82852,0.9865509,337.86325,275.75482,0.99146277,307.44333,321.73633,0.97535706,339.44522,321.49203,0.98289263,304.9275,368.701,0.9496018,337.15396,367.8416,0.96098423
95.5128,176.1032,0.8765036,100.03342,171.81842,0.89418596,93.046684,171.7001,0.5833924,109.60193,174.3977,0.85385406,0.0,0.0,0.1476886,118.30431,199.88844,0.98763883,87.63354,200.41582,0.9496815,118.14963,236.41411,0.9711485,83.11838,236.29079,0.6755053,101.00765,256.68222,0.9436911,86.51617,257.76038,0.65578234,113.00332,270.00507,0.9937782,90.38287,269.8629,0.9862163,122.613655,325.25702,0.99200493,85.17351,325.00488,0.9781597,136.78499,379.6055,0.9794494,84.14637,377.81277,0.95591867
0.0,0.0,0.10794712,0.0,0.0,0.057744455,0.0,0.0,0.06760193,0.0,0.0,0.42155403,688.9368,199.51865,0.5442264,667.9012,216.92282,0.9553599,696.7003,215.33421,0.9677701,663.474,240.35245,0.78157425,703.9249,238.28288,0.85397923,666.1116,261.40073,0.5356472,704.16895,259.36163,0.6259876,675.37195,259.82822,0.982015,694.1295,259.19983,0.9856331,677.43445,294.02963,0.948995,692.10004,293.44955,0.9567079,681.35077,325.137,0.8979934,692.3962,324.53497,0.909209
0.0,0.0,0.13427876,0.0,0.0,0.09091421,0.0,0.0,0.08215367,645.2927,212.10085,0.509473,656.7106,211.94424,0.5025787,638.3579,230.45964,0.94134134,662.8279,230.64716,0.9402038,631.0145,251.32619,0.73442423,668.38116,253.19159,0.7247282,0.0,0.0,0.49685666,0.0,0.0,0.49227864,641.2302,270.4139,0.97860247,656.88684,270.5599,0.97843504,640.4199,302.1431,0.9728309,652.89655,302.64893,0.9704456,641.7155,333.70007,0.9637773,650.6137,334.20636,0.9612106
0.0,0.0,0.24957176,0.0,0.0,0.1567601,0.0,0.0,0.15643731,0.0,0.0,0.48926112,170.60893,205.57164,0.5029292,151.95471,221.24985,0.9305433,173.10881,222.5828,0.92646295,142.29512,241.79396,0.6633118,174.95685,243.00102,0.6365116,0.0,0.0,0.4538296,0.0,0.0,0.42660218,154.76628,264.8417,0.9708321,168.59595,265.699,0.96926236,152.56479,299.58597,0.96991473,165.083,300.45895,0.9655905,155.75621,334.20154,0.9623335,164.49066,335.13428,0.9582188
0.0,0.0,0.13038984,0.0,0.0,0.05259836,0.0,0.0,0.11446975,0.0,0.0,0.24178192,496.6695,184.37813,0.612573,471.75403,204.31114,0.87197965,500.0339,205.79172,0.93639535,0.0,0.0,0.43745494,501.0259,236.85236,0.73067987,0.0,0.0,0.25211924,0.0,0.0,0.45385474,476.46204,263.56583,0.9517568,494.92596,264.62173,0.96740013,478.43723,310.21964,0.9208227,492.17657,311.10788,0.9440903,481.26508,354.43665,0.87919706,487.84775,356.18936,0.9062521
0.0,0.0,0.19883582,0.0,0.0,0.092625976,0.0,0.0,0.16019891,0.0,0.0,0.22690699,0.0,0.0,0.49145812,470.66028,215.82706,0.84531313,485.6985,216.89583,0.9005477,465.67578,245.46852,0.53752583,484.14703,246.69713,0.7438503,0.0,0.0,0.38576236,483.45673,274.01117,0.55477005,475.6624,271.22153,0.9432065,485.78366,272.05698,0.9563232,478.03625,313.86536,0.92911893,485.3221,314.45456,0.944083,478.94437,353.58426,0.902195,483.10904,354.66437,0.91813326
546.2591,203.51123,0.78684145,548.80884,200.90764,0.7857561,544.5834,200.89207,0.54568046,554.0006,202.7054,0.7531431,0.0,0.0,0.27080128,559.10156,218.17203,0.96220124,542.38824,218.34636,0.8937169,563.3855,234.35867,0.84153223,0.0,0.0,0.4305527,554.43005,233.44478,0.74646926,0.0,0.0,0.39678127,556.34894,255.66722,0.93523645,545.4025,255.75867,0.8902384,554.61865,286.2129,0.8946269,545.2357,286.5985,0.8107192,559.3894,315.08063,0.8344934,550.56866,314.75574,0.74870884
449.83783,213.20276,0.60489213,0.0,0.0,0.47436404,447.91562,210.78368,0.55134666,0.0,0.0,0.28487867,0.0,0.0,0.4396581,452.75888,225.2867,0.9191739,440.89395,225.78781,0.9319457,454.8692,243.7163,0.70399636,436.80817,244.81108,0.7761107,454.85944,255.95262,0.6505478,439.37543,257.25552,0.7115773,453.4459,263.09213,0.966217,446.51993,263.60574,0.969468,454.33533,292.3424,0.9569587,448.99167,292.61258,0.9607761,455.18518,319.4142,0.92292386,450.31778,320.019,0.92806196
202.41809,200.24379,0.6083053,204.10178,197.48495,0.53292394,0.0,0.0,0.41702142,206.96982,199.54831,0.50950164,0.0,0.0,0.285099,210.79387,216.19879,0.94004774,188.43057,216.80247,0.87950253,211.33406,237.34802,0.77497995,0.0,0.0,0.47628653,207.0237,248.74594,0.6652651,0.0,0.0,0.40732205,202.39749,259.11487,0.96385175,188.20232,259.34256,0.94379526,199.04324,293.8687,0.9568358,188.4463,294.30737,0.9287673,192.93517,327.11108,0.9312509,187.99011,327.41876,0.90153587
0.0,0.0,0.33381665,0.0,0.0,0.28740382,0.0,0.0,0.17855188,408.89798,211.00668,0.5443114,0.0,0.0,0.30470774,405.84058,224.30574,0.91491514,417.6963,224.59947,0.8488291,401.36917,240.43536,0.672216,0.0,0.0,0.40128994,0.0,0.0,0.49761155,0.0,0.0,0.29934955,408.1317,256.3183,0.9397989,416.11594,256.52304,0.91667503,408.39575,282.9713,0.9438287,414.579,283.3045,0.9172567,411.63992,308.93668,0.93681264,415.87503,309.03842,0.91562515
813.9897,231.94432,0.5847553,0.0,0.0,0.36698058,812.88354,230.29512,0.5186176,0.0,0.0,0.25761324,810.23334,231.2548,0.526184,815.1293,240.0147,0.9221633,805.332,239.98384,0.95662713,817.76495,250.96512,0.7056667,798.22327,251.37297,0.8630403,819.0478,261.37552,0.64437926,796.2413,262.65656,0.78772974,811.59875,262.24182,0.9657528,806.00684,262.3281,0.97494805,811.45856,280.03738,0.95013523,806.30524,280.11945,0.96238095,809.3758,296.93134,0.9337426,804.59753,297.3075,0.946252
