0.0,0.0,0.182554,0.0,0.0,0.17569302,0.0,0.0,0.0465875,317.10217,133.54259,0.7860607,0.0,0.0,0.23788317,303.01056,166.76587,0.97915775,359.47342,167.7673,0.8922583,291.29196,212.22537,0.9314323,360.33212,215.8335,0.5615613,297.57892,239.82571,0.79056436,0.0,0.0,0.4092056,308.59793,254.93878,0.99593854,347.79755,256.02957,0.9903042,307.65863,336.37317,0.995154,347.81946,343.2201,0.98956096,311.90295,416.84506,0.98462415,353.4882,427.57495,0.9754801
721.7686,155.82996,0.95140994,723.2451,151.74866,0.6690877,716.75494,150.41208,0.9490282,0.0,0.0,0.23933168,697.3077,153.68019,0.92896366,712.7637,193.01599,0.97694516,674.98,192.57451,0.9971727,723.9128,240.84402,0.8442433,649.2967,244.64098,0.9895275,728.70154,254.62086,0.7829379,632.46844,285.2759,0.9698408,701.8198,282.12714,0.9929281,681.8993,283.3253,0.9974406,692.12946,350.49094,0.9804567,694.5387,354.91867,0.9929726,672.1978,417.76367,0.92819935,690.19495,427.6316,0.96164995
776.48627,167.85562,0.97446954,783.29584,163.90247,0.93977004,771.1466,163.84427,0.93374974,793.1726,168.51933,0.7953219,763.4949,168.43773,0.7356534,801.1004,199.88766,0.99401045,752.1592,201.90459,0.9915132,825.82635,231.01068,0.96273464,731.60596,235.75845,0.9428237,815.0984,235.9211,0.92459416,736.8736,236.97432,0.89998394,783.14655,273.00446,0.99597234,758.0263,274.4945,0.9950589,770.2653,340.58463,0.9933681,784.7438,347.83878,0.99249613,753.68335,408.2475,0.97455627,805.0777,419.95667,0.97265506
196.1559,204.41293,0.5268792,0.0,0.0,0.22408973,0.0,0.0,0.49877557,0.0,0.0,0.43250164,192.57559,203.33421,0.88125324,173.91953,220.19612,0.9810192,196.10841,220.19858,0.99171454,162.15054,239.27824,0.80156714,202.90613,241.41733,0.94202846,163.799,254.50436,0.6357492,207.6523,259.4599,0.82922214,177.13351,258.7039,0.9890667,191.492,258.4915,0.99318093,178.99927,287.58536,0.97760665,190.78445,287.01663,0.9856962,178.40054,315.40765,0.96271485,188.3664,315.91592,0.97319937
457.53848,212.49854,0.89972407,460.34433,210.4458,0.8678078,456.31537,210.00932,0.78981996,464.83096,212.22015,0.7436485,0.0,0.0,0.48899606,469.98804,225.1757,0.98731506,449.14502,224.47896,0.9837315,473.90073,239.41776,0.9473658,442.81326,238.49698,0.8973032,466.15472,238.62326,0.91463214,445.45468,239.93011,0.8553283,465.08572,258.53302,0.99106324,451.41022,258.0216,0.98947155,466.18283,284.99573,0.98450327,449.03946,284.2038,0.9790563,468.45956,309.848,0.9714794,450.44092,308.26096,0.9640171
241.94777,221.94518,0.50294447,0.0,0.0,0.1723153,240.59595,219.60432,0.5861105,0.0,0.0,0.15593974,234.34769,220.71011,0.8427568,224.61679,233.63211,0.88920736,232.07668,233.95093,0.97554195,0.0,0.0,0.41125652,235.58524,248.99522,0.91474265,0.0,0.0,0.34471133,240.05125,256.0311,0.7987068,227.99985,265.68927,0.9447035,232.98952,266.1945,0.9758891,229.95412,289.858,0.91688776,234.4389,289.8698,0.96342963,228.75583,312.81717,0.901606,231.10492,313.70483,0.94570696
636.65857,202.55634,0.9516613,639.505,199.89977,0.90201616,633.9629,200.0345,0.9292846,643.8781,202.23468,0.65902746,630.0844,202.57944,0.79247934,647.9795,219.97647,0.98200005,625.51056,219.38496,0.9933537,650.2561,241.18904,0.85457766,616.8315,237.15132,0.95703775,645.048,259.1853,0.78750545,611.0564,253.45673,0.9064673,642.0686,258.42264,0.9486273,628.1944,257.9281,0.96980494,637.664,285.93524,0.75887775,626.34564,285.1924,0.83275586,635.0453,305.58975,0.52906096,627.8701,304.83704,0.6138637
0.0,0.0,0.47017655,0.0,0.0,0.32537243,0.0,0.0,0.48434448,0.0,0.0,0.16441962,0.0,0.0,0.4019274,0.0,0.0,0.38182235,839.7114,226.49008,0.6855907,0.0,0.0,0.14888498,829.1389,237.84633,0.5383762,0.0,0.0,0.18120323,0.0,0.0,0.47921386,0.0,0.0,0.35068375,841.4044,265.39246,0.5279375,0.0,0.0,0.3780411,844.8381,297.87787,0.54065984,0.0,0.0,0.43950617,845.2414,330.93878,0.56366366
0.0,0.0,0.15092371,0.0,0.0,0.07685454,0.0,0.0,0.11553567,0.0,0.0,0.301229,268.94907,210.56891,0.5043455,253.77455,221.28621,0.9042128,272.67807,221.39642,0.91341275,249.65881,235.24814,0.59864795,277.02963,235.1227,0.67281556,0.0,0.0,0.40632504,0.0,0.0,0.4703543,257.57132,249.13779,0.9674393,270.15112,249.4189,0.969178,260.60138,272.8842,0.9630149,271.07678,273.07117,0.96467805,261.59106,295.84116,0.95587826,270.0743,296.12436,0.95694584
0.0,0.0,0.24696983,0.0,0.0,0.15145533,0.0,0.0,0.1914709,0.0,0.0,0.4833749,99.94301,222.72083,0.5642988,89.07039,230.95326,0.97777766,102.416275,231.635,0.98011774,84.24089,241.96057,0.82507145,105.22688,242.78084,0.86558825,83.90837,251.05484,0.6377471,104.91061,251.95909,0.68690443,89.92624,252.54727,0.9844552,98.29141,252.80103,0.98528117,91.39692,269.11365,0.95992005,98.467964,269.20874,0.96318156,91.710785,284.23785,0.93594986,98.06697,284.6654,0.9401902
0.0,0.0,0.3774759,0.0,0.0,0.26171428,0.0,0.0,0.33002913,0.0,0.0,0.40386194,376.94724,218.6085,0.5202276,369.74414,228.26607,0.9210794,378.239,228.74704,0.9300789,367.60486,241.40425,0.64511895,381.2766,241.63734,0.723426,368.57153,249.53418,0.5131129,383.20547,249.71053,0.5815481,370.35724,253.9201,0.9335948,375.87823,254.1319,0.9379374,371.3386,274.5108,0.8810732,376.57108,274.3799,0.8908657,371.55975,293.08508,0.8135888,375.91818,293.42026,0.8246911
0.0,0.0,0.13346793,0.0,0.0,0.10038089,0.0,0.0,0.087485656,0.0,0.0,0.4669218,0.0,0.0,0.36628717,117.57437,233.44695,0.9529282,131.44815,233.44862,0.9480393,112.35612,243.99771,0.7760637,136.52,244.22665,0.7389414,111.45584,253.43619,0.58604,136.8372,253.34903,0.5425371,120.09282,253.43977,0.9806426,128.3402,253.48534,0.97974914,120.25653,269.9848,0.9655195,126.83177,269.9011,0.96353966,120.75162,285.3554,0.95229816,125.799355,285.357,0.95058
