1116.7595,389.31216,0.9722077
1123.7228,381.66144,0.96333516
1110.6741,382.60886,0.9105019
1139.8672,381.29214,0.8801236
1106.8542,384.58276,0.5577711
1165.0175,422.2065,0.9970721
1101.7231,427.05798,0.996874
1190.5514,477.19586,0.9871165
1087.9539,483.23282,0.9750207
1198.5042,534.3629,0.9761544
1063.2777,539.4321,0.9579515
1152.7129,536.8917,0.9972127
1116.4994,537.7022,0.9971866
1132.7286,629.9718,0.98895955
1113.5077,630.3895,0.9861742
1121.5104,716.4758,0.9586278
1116.7966,716.36053,0.9511441
