1276.1146,270.46826,0.9559288
1286.2529,261.75125,0.9331179
1271.6333,262.8368,0.8254675
1312.5146,259.39258,0.8770636
1274.4368,261.22238,0.5196761
1332.8286,299.562,0.99674916
1272.1422,302.16498,0.9877891
1371.5413,358.9099,0.9897132
1244.3901,358.2159,0.9420253
1371.6376,417.05035,0.97441715
1213.8936,407.3753,0.91077477
1311.7495,420.96887,0.9980514
1273.0801,421.09937,0.9961861
1306.9342,515.95404,0.99414474
1259.1616,525.9509,0.98950046
1313.1328,606.65155,0.97483134
1259.7355,622.33575,0.9642301
