1707.7241,154.25696,0.94306344
1710.0853,145.80153,0.8598226
1698.3013,149.08286,0.91519094
1715.8784,149.95343,0.524355
1683.604,157.86234,0.7849816
1739.2534,193.05872,0.99221015
1673.0637,208.00467,0.99687344
1778.8269,240.65881,0.95480585
1662.7959,269.66974,0.98415804
1795.1963,289.79724,0.9324854
1655.4877,312.61023,0.96635276
1754.4744,307.91428,0.9963916
1712.5939,316.07495,0.9978097
1752.929,398.44666,0.98721737
1714.3026,406.72388,0.99121255
1750.5437,485.1979,0.9631184
1714.304,496.88315,0.97236294
