1664.7052,252.35614,0.9478322
1669.8574,244.12468,0.9208157
1657.2441,246.53407,0.8755502
1681.6108,245.81584,0.7568297
1649.1514,252.29008,0.57936215
1707.0754,287.23578,0.9945859
1640.9685,298.55096,0.995154
1742.7045,336.58832,0.97893816
1626.3856,355.84485,0.96929586
1752.757,391.40744,0.96479845
1615.5991,403.0752,0.94875115
1711.3733,402.48444,0.9964719
1671.9146,408.05878,0.9966265
1707.5457,490.7956,0.98728764
1684.7827,496.06778,0.98557544
1699.4103,573.8883,0.9590462
1692.8185,580.22473,0.95588046
