1074.567,240.81018,0.9547611
1086.8596,235.13828,0.93118906
1069.1504,233.17859,0.80019474
1107.1794,242.8954,0.88846797
1065.9695,234.98172,0.5390046
1117.5887,304.7365,0.99795616
1053.3633,271.42728,0.9892758
1156.9985,358.83765,0.99210054
1010.5304,250.97043,0.93365324
1181.7961,431.8075,0.9768578
987.9474,224.14767,0.9010713
1073.2996,429.9389,0.99840146
1046.8997,415.8837,0.9961902
1018.0127,532.65906,0.9949832
1067.4248,520.9433,0.9894762
1014.26685,625.06006,0.97524107
1123.3815,607.0995,0.96227014
