1209.9613,402.1194,0.954642
1220.3418,395.18784,0.92661965
1204.7867,393.52707,0.8243148
1243.8898,397.12436,0.86147326
1205.5602,394.98895,0.50034976
1272.1006,441.09064,0.99601185
1193.4077,428.30157,0.9851114
1326.4203,468.38184,0.98794204
1150.3334,442.43985,0.9397338
1382.062,480.83066,0.9742509
1130.178,439.87476,0.9140369
1232.091,573.2411,0.9972953
1184.5756,562.3597,0.99497485
1208.8313,670.89087,0.9904079
1163.3871,650.4457,0.9828032
1207.1439,766.3302,0.9540469
1160.7512,738.8618,0.9338191
