1385.6102,399.17236,0.96689254
1397.1537,393.38367,0.9456689
1380.786,389.90607,0.8544926
1414.3757,402.17157,0.8843938
1376.0847,393.78397,0.5542274
1414.5054,452.94025,0.99754375
1361.0994,438.54767,0.9882067
1409.9003,511.3958,0.9927463
1325.8857,482.7469,0.93919766
1373.7915,539.80444,0.9803874
1281.7577,517.81836,0.9074095
1367.5386,560.7116,0.99798346
1327.1931,550.102,0.995424
1363.731,642.91516,0.9935096
1284.1434,629.5215,0.98577243
1377.569,728.89294,0.9730801
1265.0741,714.874,0.9563388
