1050.1202,448.44003,0.9521451
1056.421,439.11536,0.91040665
1042.2559,442.72003,0.84055114
1074.2252,439.34244,0.81823426
1039.8213,448.3265,0.57352763
1099.2723,479.7019,0.99509215
1042.1497,493.50558,0.9878925
1126.4792,530.8375,0.98506564
1028.4128,549.8857,0.9524177
1129.3646,581.4513,0.9653229
1013.6095,591.231,0.9207119
1102.9613,592.52185,0.99717015
1060.5874,598.0769,0.99556714
1114.6895,670.4673,0.9916324
1032.5616,680.9919,0.9875657
1138.277,749.42615,0.9698448
1015.83417,759.5312,0.96166396
