1295.943,506.84534,0.9560917
1301.4634,498.79797,0.92273855
1287.8556,498.827,0.90604526
1311.2415,505.72513,0.7308758
1274.8416,504.00247,0.6513562
1331.6462,553.73047,0.99289167
1260.2744,539.47864,0.9950222
1363.9758,566.3922,0.9704789
1213.8069,510.2542,0.97566706
1341.039,560.9043,0.9601131
1241.6713,446.72192,0.9653005
1316.8239,675.1922,0.99605656
1272.0703,669.62335,0.9968347
1302.7039,772.67065,0.98771477
1274.2158,767.6893,0.9882167
1283.11,864.1258,0.95311034
1277.6721,859.0752,0.9537653
