1286.415,509.76215,0.96126556
1294.0205,501.09833,0.9084252
1276.4036,503.22205,0.90057176
1309.7748,500.80984,0.71968335
1265.0978,504.6563,0.6671775
1335.4493,545.7283,0.98945796
1251.7742,526.8745,0.9879744
1352.2367,585.1576,0.96371907
1224.3372,490.87363,0.9586975
1312.5717,593.7863,0.94266415
1261.1376,450.39935,0.9348876
1311.5613,669.20166,0.9935754
1256.1201,662.4003,0.9930854
1296.3104,765.3708,0.9856346
1247.0403,764.4016,0.9853652
1288.5016,858.9519,0.95789987
1237.4067,856.0126,0.95854807
