1333.2808,376.2625,0.9581629
1342.5027,368.25888,0.9306454
1327.4293,368.40375,0.841303
1361.5094,369.98682,0.8668906
1325.677,369.9618,0.5955605
1373.0929,415.1186,0.9967037
1317.3035,413.91968,0.988998
1386.7965,474.45328,0.9883741
1287.6772,469.56732,0.9397507
1375.7391,532.92444,0.97111154
1255.0726,517.3269,0.90720224
1342.5895,529.42834,0.9972627
1307.2781,526.35376,0.99470127
1343.292,622.7294,0.992357
1305.0049,612.58093,0.9863463
1355.635,711.13477,0.9699986
1315.859,691.0488,0.95867294
