583.4988,451.7373,0.9615621
593.5138,443.50287,0.93707925
574.69977,442.79672,0.83424336
616.6946,445.0636,0.89697933
572.67206,445.20584,0.57964855
641.48975,502.9513,0.9980233
565.2023,498.62665,0.9913556
654.36426,571.3413,0.9910466
544.8045,570.16754,0.9380253
662.3954,640.0036,0.9713642
524.4328,627.3789,0.88580614
609.2571,647.4363,0.9979054
570.81116,637.75696,0.9955264
569.78204,754.89966,0.99343514
586.13934,709.99243,0.98655975
562.00867,861.76154,0.971693
634.22375,785.2707,0.9577143
